OBJORIG_YE,OBJORIG,OBJECTID,DATEOFCHNG,NAMN1,NAMN2,UUID,OBJVAL,NLN1,NLN2,slug,latitude,longitude,city,water_name,water,area
"2019",TLM,"24737",2019/05/07,Kilchberg ZH,N_A,{111372EB-5394-47FD-BB87-14727BD253BB},Siedl,GER,N_A,sihl_leimbach_kruegerm,47.325436099999997,8.519119500000000,Zürich,Sihl,r,"200852"
"2019",TLM,"24737",2019/05/07,Kilchberg ZH,N_A,{111372EB-5394-47FD-BB87-14727BD253BB},Siedl,GER,N_A,zurichsee_wollishofen_langendorfm,47.345889900000003,8.536154500000000,Zürich,Zürichsee,l,"41767"
"2009",GG25,"24738",2011/09/14,Aarburg,N_A,{9B7B65D0-DF76-49FA-8BAA-24F14DA85A98},Siedl,GER,N_A,pfaffner_rothrist_ischik,47.298567800000001,7.899466400000000,Rothrist,Pfaffnern,r,"36762"
"2019",TLM,"24739",2019/05/07,Hermetschwil-Staffeln,N_A,{3EB9309C-BAAA-4C6E-AF07-0115CE0DE1F6},Siedl,GER,N_A,reuss,47.329869100000003,8.356849300000000,Bremgarten (AG),Reuss,r,"539601"
"2022",TLM,"24764",2022/04/08,Buchs AG,N_A,{06CF034A-ABA7-49C4-B63B-282A0AAB2DA9},Siedl,GER,N_A,aare_suhrespitz_badert,47.405669199999998,8.066018000000000,Aarau,Aare,r,"318690"
"2020",TLM,"24784",2020/07/01,Gudo,N_A,{03513B59-6F09-455A-99F3-23B618E3397F},Siedl,ITA,N_A,golene-gudo,46.170655300000000,8.946657000000000,Bellinzona,Ticino,r,"305372"
"2022",TLM,"24785",2022/06/17,Progero,N_A,{C75F3C31-D76C-4109-8493-25A4E82F7DC3},Siedl,ITA,N_A,golene-gudo,46.170655300000000,8.946657000000000,Bellinzona,Ticino,r,"217280"
"2009",GG25,"24791",2009/04/20,Salins,N_A,{8C09142A-C6B6-4536-8352-FAC3555D0E98},Siedl,FRE,N_A,les-vieux-ronquoz,46.222048700000002,7.361664000000000,Sion,Rhône,r,"286867"
"2019",TLM,"24804",2019/07/22,St-Maurice,N_A,{B334A0BB-2FA9-4B27-B60D-1BC2BCB74F7D},Siedl,FRE,N_A,lavey-la-source,46.200803999999998,7.021866000000000,Lavey-Morcles,Rhône,r,"916088"
"2019",TLM,"24804",2019/07/22,St-Maurice,N_A,{B334A0BB-2FA9-4B27-B60D-1BC2BCB74F7D},Siedl,FRE,N_A,lavey-les-bains,46.205158699999998,7.012722000000000,Lavey-Morcles,Rhône,r,"1736293"
"2019",TLM,"24804",2019/07/22,St-Maurice,N_A,{B334A0BB-2FA9-4B27-B60D-1BC2BCB74F7D},Siedl,FRE,N_A,lavey-les-bains-2,46.207726000000001,7.011685000000000,Lavey-Morcles,Rhône,r,"1875506"
"2021",TLM,"24805",2021/07/26,Lavey-Village,N_A,{104F0D44-BDC6-4CA6-9F69-578FE6162124},Siedl,FRE,N_A,lavey-les-bains,46.205158699999998,7.012722000000000,Lavey-Morcles,Rhône,r,"69"
"2021",TLM,"24805",2021/07/26,Lavey-Village,N_A,{104F0D44-BDC6-4CA6-9F69-578FE6162124},Siedl,FRE,N_A,lavey-les-bains-2,46.207726000000001,7.011685000000000,Lavey-Morcles,Rhône,r,"100755"
"2009",GG25,"24806",2009/04/20,Lavey-les-Bains,N_A,{E592B002-DBE1-4C3B-BF1F-F139F4BB318B},Siedl,FRE,N_A,lavey-la-source,46.200803999999998,7.021866000000000,Lavey-Morcles,Rhône,r,"131452"
"2009",GG25,"24806",2009/04/20,Lavey-les-Bains,N_A,{E592B002-DBE1-4C3B-BF1F-F139F4BB318B},Siedl,FRE,N_A,lavey-les-bains,46.205158699999998,7.012722000000000,Lavey-Morcles,Rhône,r,"131452"
"2009",GG25,"24806",2009/04/20,Lavey-les-Bains,N_A,{E592B002-DBE1-4C3B-BF1F-F139F4BB318B},Siedl,FRE,N_A,lavey-les-bains-2,46.207726000000001,7.011685000000000,Lavey-Morcles,Rhône,r,"131452"
"2012",TLM,"24812",2013/04/02,Galbisio,N_A,{A6C68974-0702-473B-AA25-7E6ED926FAC5},Siedl,ITA,N_A,via-brunari-spiaggia,46.202350000000003,9.016909999999999,Bellinzona,Ticino,r,"4538"
"2022",TLM,"24813",2022/06/17,Bellinzona,N_A,{4D71C203-CFE6-4775-AB61-2DC4FDF12B72},Siedl,ITA,N_A,canale-saleggi,46.200624500000004,9.015853000000000,Bellinzona,Ticino,r,"2452270"
"2022",TLM,"24813",2022/06/17,Bellinzona,N_A,{4D71C203-CFE6-4775-AB61-2DC4FDF12B72},Siedl,ITA,N_A,via-brunari-spiaggia,46.202350000000003,9.016909999999999,Bellinzona,Ticino,r,"2283598"
"2022",TLM,"24813",2022/06/17,Bellinzona,N_A,{4D71C203-CFE6-4775-AB61-2DC4FDF12B72},Siedl,ITA,N_A,via-mirasole-spiaggia,46.199530000000003,9.014930000000000,Bellinzona,Ticino,r,"2489996"
"2018",TLM,"24814",2018/06/29,Carasso,N_A,{E0EECF32-7DF0-43DE-9DF1-9E32B96A1163},Siedl,ITA,N_A,canale-saleggi,46.200624500000004,9.015853000000000,Bellinzona,Ticino,r,"439846"
"2018",TLM,"24814",2018/06/29,Carasso,N_A,{E0EECF32-7DF0-43DE-9DF1-9E32B96A1163},Siedl,ITA,N_A,via-brunari-spiaggia,46.202350000000003,9.016909999999999,Bellinzona,Ticino,r,"439846"
"2018",TLM,"24814",2018/06/29,Carasso,N_A,{E0EECF32-7DF0-43DE-9DF1-9E32B96A1163},Siedl,ITA,N_A,via-mirasole-spiaggia,46.199530000000003,9.014930000000000,Bellinzona,Ticino,r,"439846"
"2012",TLM,"24820",2013/04/02,Monte Carasso,N_A,{8FEBB85A-8853-49D0-8269-F2358E0E0022},Siedl,ITA,N_A,canale-saleggi,46.200624500000004,9.015853000000000,Bellinzona,Ticino,r,"73707"
"2012",TLM,"24820",2013/04/02,Monte Carasso,N_A,{8FEBB85A-8853-49D0-8269-F2358E0E0022},Siedl,ITA,N_A,via-brunari-spiaggia,46.202350000000003,9.016909999999999,Bellinzona,Ticino,r,"8709"
"2012",TLM,"24820",2013/04/02,Monte Carasso,N_A,{8FEBB85A-8853-49D0-8269-F2358E0E0022},Siedl,ITA,N_A,via-mirasole-spiaggia,46.199530000000003,9.014930000000000,Bellinzona,Ticino,r,"135639"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,arve_carouge_battistellak,46.178491200000003,6.154318700000000,Veyrier,Arve,r,"1002442"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,baby-plage-geneva,46.208557999999996,6.162923000000000,Genève,Lac Léman,l,"2571848"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,baby-plage-ii-geneve,46.208939999999998,6.164330000000000,Genève,Lac Léman,l,"2389715"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,jardin-botanique,46.225908799999999,6.149357200000000,Genève,Lac Léman,l,"2351909"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,pont-sous-terre,46.202959800000002,6.131576720000000,Genève,Rhône,r,"4322722"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,rocky-plage,46.209736749999998,6.164952370000000,Genève,Lac Léman,l,"2237871"
"2021",TLM,"24821",2021/07/30,Genève,N_A,{91528B86-4CCB-4456-B92D-7E8D7F4FCD02},Siedl,FRE,N_A,villa-barton,46.222349999999999,6.152500000000000,Genève,Lac Léman,l,"2398986"
"2009",GG25,"24833",2009/04/20,Cologny,N_A,{86D5F9F7-7DCC-49EA-815D-6C2F23E6EEFE},Siedl,FRE,N_A,baby-plage-geneva,46.208557999999996,6.162923000000000,Genève,Lac Léman,l,"736303"
"2009",GG25,"24833",2009/04/20,Cologny,N_A,{86D5F9F7-7DCC-49EA-815D-6C2F23E6EEFE},Siedl,FRE,N_A,baby-plage-ii-geneve,46.208939999999998,6.164330000000000,Genève,Lac Léman,l,"884753"
"2009",GG25,"24833",2009/04/20,Cologny,N_A,{86D5F9F7-7DCC-49EA-815D-6C2F23E6EEFE},Siedl,FRE,N_A,rocky-plage,46.209736749999998,6.164952370000000,Genève,Lac Léman,l,"964395"
"2009",GG25,"24834",2009/04/20,St-Pierre-de-Clages,N_A,{591E3C8B-1987-4A5A-AA90-5F475D215008},Siedl,FRE,N_A,les-glariers,46.176735999999998,7.228925000000000,Riddes,Rhône,r,"99"
"2021",TLM,"24855",2021/07/26,Sion,N_A,{490CB358-0BAA-4131-93F6-B17724969920},Siedl,FRE,N_A,les-vieux-ronquoz,46.222048700000002,7.361664000000000,Sion,Rhône,r,"3343316"
"2020",TLM,"24861",2020/05/13,Pregny-Chambésy,N_A,{E703CE99-C53E-46F1-BF09-E2515F4EF2F7},Siedl,FRE,N_A,jardin-botanique,46.225908799999999,6.149357200000000,Genève,Lac Léman,l,"1028114"
"2020",TLM,"24861",2020/05/13,Pregny-Chambésy,N_A,{E703CE99-C53E-46F1-BF09-E2515F4EF2F7},Siedl,FRE,N_A,villa-barton,46.222349999999999,6.152500000000000,Genève,Lac Léman,l,"427500"
"2019",TLM,"24902",2020/05/05,Zollikon,N_A,{66CE436F-2649-40B7-8D10-B18B12C531DB},Siedl,GER,N_A,zuerichsee_zurich_kullg,47.353957299999998,8.550474299999999,Zürich,Zürichsee,l,"2371"
"2018",TLM,"24960",2018/11/22,Versoix,N_A,{37DCD83C-3B8B-424B-90F0-7F7ED020A063},Siedl,FRE,N_A,versoix,46.289194000000002,6.170569300000000,Versoix,Lac Léman,l,"1938166"
"2015",TLM,"24999",2015/03/03,Leuk Stadt,Loèche,{6FD2C834-07C5-46BF-A415-E45E59813C68},Siedl,GER,FRE,leuk-mattenstrasse,46.314754499999999,7.622520500000000,Leuk,Rhône,r,"515906"
"2018",TLM,"25000",2018/09/11,Susten,N_A,{3638B005-1030-43C5-8993-3A37C06417AD},Siedl,GER,N_A,leuk-mattenstrasse,46.314754499999999,7.622520500000000,Leuk,Rhône,r,"96103"
"2019",TLM,"25007",2019/08/15,N_A,N_A,{69BD2F97-26A2-4B5F-BFBE-827D1673F6D4},Siedl,N_A,N_A,tschilljus,46.304398999999997,7.580262000000000,Salgesch,Rhône,r,"261979"
"2015",TLM,"25008",2015/02/27,Salgesch,Salquenen,{C26CCD16-116C-4212-B789-1FCF2211BB93},Siedl,GER,FRE,tschilljus,46.304398999999997,7.580262000000000,Salgesch,Rhône,r,"558926"
"2018",TLM,"25018",2018/05/29,Varen,Varonne,{F24FE4ED-290C-4400-9B5D-2A998B3831C0},Siedl,GER,FRE,leuk-mattenstrasse,46.314754499999999,7.622520500000000,Leuk,Rhône,r,"230515"
"2021",TLM,"25050",2021/07/22,Bouveret,N_A,{F1DFE4C8-EF44-4978-8710-1D486B61EE48},Siedl,FRE,N_A,grand-clos,46.387746000000000,6.843686000000000,Saint-Gingolph,Lac Léman,l,"781085"
"2017",TLM,"25077",2017/03/06,Promenthoux,N_A,{4AFB11AA-BD2A-43AC-9D98-76511F62E1DC},Siedl,FRE,N_A,lacleman_gland_kubela,46.402869299999999,6.281935800000000,Gland,Lac Léman,l,"13665"
"2017",TLM,"25077",2017/03/06,Promenthoux,N_A,{4AFB11AA-BD2A-43AC-9D98-76511F62E1DC},Siedl,FRE,N_A,lacleman_gland_lecoanets,46.402810600000002,6.281958600000000,Gland,Lac Léman,l,"14149"
"2020",TLM,"25109",2020/05/14,Gland,N_A,{BBC8B027-57FC-49D3-8D6B-F4B6A67C5950},Siedl,FRE,N_A,lacleman_gland_kubela,46.402869299999999,6.281935800000000,Gland,Lac Léman,l,"57572"
"2020",TLM,"25109",2020/05/14,Gland,N_A,{BBC8B027-57FC-49D3-8D6B-F4B6A67C5950},Siedl,FRE,N_A,lacleman_gland_lecoanets,46.402810600000002,6.281958600000000,Gland,Lac Léman,l,"53866"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,anarchy-beach,46.447215999999997,6.859612000000000,La Tour-de-Peilz,Lac Léman,l,"1963019"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,bain-des-dames,46.450506799999999,6.858091800000000,La Tour-de-Peilz,Lac Léman,l,"2180119"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,baye-de-clarens,46.439787000000003,6.888903000000000,Montreux,Lac Léman,l,"229095"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,le-pierrier,46.439726999999998,6.888968000000000,Montreux,Lac Léman,l,"221919"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,le-port,46.452244999999998,6.855180000000000,La Tour-de-Peilz,Lac Léman,l,"1905812"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,maladaire,46.446295999999997,6.876960000000000,La Tour-de-Peilz,Lac Léman,l,"1636543"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,ognonnaz-1,46.459941299999997,6.859134100000000,Vevey,Ognonnaz,r,"2215139"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,oyonne,46.456682000000001,6.852262000000000,La Tour-de-Peilz,Lac Léman,l,"1573036"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,pierrier-sud,46.439560100000001,6.891000100000000,Montreux,Lac Léman,l,"114665"
"2021",TLM,"25127",2021/07/15,La Tour-de-Peilz,N_A,{5BCDB70A-30CC-4CD2-B515-218195575D12},Siedl,FRE,N_A,quai-maria-belgia,46.460155999999998,6.836718000000000,Vevey,Lac Léman,l,"6821"
"2016",TLM,"25138",2016/03/09,Rolle,N_A,{8C987FF3-B240-42EA-9540-E7DA0DC1F39B},Siedl,FRE,N_A,rolle-plage,46.461300000000001,6.349739000000000,Rolle,Lac Léman,l,"1005429"
"2017",TLM,"25142",2017/03/16,Corseaux,N_A,{18DADB50-1430-4B95-B6F7-540EB91EF996},Siedl,FRE,N_A,arabie,46.462099000000002,6.834972000000000,Vevey,Lac Léman,l,"849098"
"2017",TLM,"25142",2017/03/16,Corseaux,N_A,{18DADB50-1430-4B95-B6F7-540EB91EF996},Siedl,FRE,N_A,quai-maria-belgia,46.460155999999998,6.836718000000000,Vevey,Lac Léman,l,"511780"
"2017",TLM,"25142",2017/03/16,Corseaux,N_A,{18DADB50-1430-4B95-B6F7-540EB91EF996},Siedl,FRE,N_A,veveyse,46.461022000000000,6.834983000000000,Vevey,Lac Léman,l,"712415"
"2022",TLM,"25167",2022/05/31,Disentis/Mustér,N_A,{47A880A8-39A9-4564-890D-6427FC691975},Siedl,GER,N_A,vorderrhein_disentis_schmidn,46.698273899999997,8.857837300000000,Disentis/Mustér,Vorderrhein,r,"1122084"
"2022",TLM,"25183",2022/07/08,Hagneck,N_A,{7DFAEC36-9B35-48FD-A868-CAC5591C9C56},Siedl,GER,N_A,beich,47.048495000000003,7.200528000000000,Walperswil,Aare,r,"91859"
"2021",TLM,"25184",2021/06/25,Neuchâtel,N_A,{DA715AFE-E655-4C02-BC62-CC2C0A0A0841},Siedl,FRE,N_A,evole-plage,46.989477000000001,6.923920000000000,Neuchâtel,Neuenburgersee,l,"2946815"
"2021",TLM,"25184",2021/06/25,Neuchâtel,N_A,{DA715AFE-E655-4C02-BC62-CC2C0A0A0841},Siedl,FRE,N_A,hauterive-petite-plage,47.010796999999997,6.980304000000000,Hauterive (NE),Neuenburgersee,l,"430310"
"2021",TLM,"25184",2021/06/25,Neuchâtel,N_A,{DA715AFE-E655-4C02-BC62-CC2C0A0A0841},Siedl,FRE,N_A,plage-de-serriere,46.984850000000002,6.913450000000000,Neuchâtel,Neuenburgersee,l,"2991985"
"2019",TLM,"25189",2019/05/08,Immensee,N_A,{34657C5C-80D3-4B19-8017-9E31DB890B21},Siedl,GER,N_A,zugersee_immensee_guedesd,47.106686900000000,8.478881200000000,Meierskappel,Zugersee,l,"153788"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,anarchy-beach,46.447215999999997,6.859612000000000,La Tour-de-Peilz,Lac Léman,l,"124460"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,arabie,46.462099000000002,6.834972000000000,Vevey,Lac Léman,l,"1619149"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,bain-des-dames,46.450506799999999,6.858091800000000,La Tour-de-Peilz,Lac Léman,l,"578827"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,le-port,46.452244999999998,6.855180000000000,La Tour-de-Peilz,Lac Léman,l,"1005299"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,ognonnaz-1,46.459941299999997,6.859134100000000,Vevey,Ognonnaz,r,"1657055"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,oyonne,46.456682000000001,6.852262000000000,La Tour-de-Peilz,Lac Léman,l,"1823243"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,quai-maria-belgia,46.460155999999998,6.836718000000000,Vevey,Lac Léman,l,"1760485"
"2009",GG25,"25198",2009/04/20,Vevey,N_A,{79361BAE-EE61-4E07-8351-2ED3D089872B},Siedl,FRE,N_A,veveyse,46.461022000000000,6.834983000000000,Vevey,Lac Léman,l,"1589580"
"2022",TLM,"25201",2022/08/23,Allaman,N_A,{01D17CCC-E3E3-41C2-940B-4820B4684A98},Siedl,FRE,N_A,la-pecherie,46.463918700000001,6.385732100000000,Allaman,Lac Léman,l,"262942"
"2020",TLM,"25203",2020/05/14,Perroy,N_A,{FB6615A4-BC2A-4CA2-86C1-529EB0B5E013},Siedl,FRE,N_A,la-pecherie,46.463918700000001,6.385732100000000,Allaman,Lac Léman,l,"4961"
"2020",TLM,"25203",2020/05/14,Perroy,N_A,{FB6615A4-BC2A-4CA2-86C1-529EB0B5E013},Siedl,FRE,N_A,rolle-plage,46.461300000000001,6.349739000000000,Rolle,Lac Léman,l,"237616"
"2018",TLM,"25206",2018/07/25,Brent,N_A,{27B9F24F-EFE2-485E-A053-31EADEEF5F0F},Siedl,FRE,N_A,pierrier-sud,46.439560100000001,6.891000100000000,Montreux,Lac Léman,l,"17908"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,anarchy-beach,46.447215999999997,6.859612000000000,La Tour-de-Peilz,Lac Léman,l,"790"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,baye-de-clarens,46.439787000000003,6.888903000000000,Montreux,Lac Léman,l,"2396564"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,baye-de-montreux-d,46.430962000000001,6.908673000000000,Montreux,Lac Léman,l,"1646259"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,baye-de-montreux-g,46.430833999999997,6.908778000000000,Montreux,Lac Léman,l,"1635936"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,le-pierrier,46.439726999999998,6.888968000000000,Montreux,Lac Léman,l,"2393244"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,maladaire,46.446295999999997,6.876960000000000,La Tour-de-Peilz,Lac Léman,l,"1431283"
"2017",TLM,"25207",2017/03/17,Montreux,N_A,{3B27413D-05F3-4F38-9B28-EC114A79CD6C},Siedl,FRE,N_A,pierrier-sud,46.439560100000001,6.891000100000000,Montreux,Lac Léman,l,"2530360"
"2012",TLM,"25208",2013/03/22,Glion,N_A,{3D9A407C-CF45-47A9-820D-935BFD1F468E},Siedl,FRE,N_A,baye-de-montreux-d,46.430962000000001,6.908673000000000,Montreux,Lac Léman,l,"172591"
"2012",TLM,"25208",2013/03/22,Glion,N_A,{3D9A407C-CF45-47A9-820D-935BFD1F468E},Siedl,FRE,N_A,baye-de-montreux-g,46.430833999999997,6.908778000000000,Montreux,Lac Léman,l,"174874"
"2009",GG25,"25220",2009/04/20,Mont-sur-Rolle,N_A,{313D129F-B7E6-4752-ABB8-4F92D1979D09},Siedl,FRE,N_A,rolle-plage,46.461300000000001,6.349739000000000,Rolle,Lac Léman,l,"675507"
"2022",TLM,"25226",2022/08/09,Blonay,N_A,{333317E2-DD15-484B-9127-1A7B445875AC},Siedl,FRE,N_A,maladaire,46.446295999999997,6.876960000000000,La Tour-de-Peilz,Lac Léman,l,"7769"
"2021",TLM,"25232",2021/07/06,St-Prex,N_A,{5991B1D1-C23F-44D9-9D20-A763621CD752},Siedl,FRE,N_A,boiron,46.491029699999999,6.480161800000000,Tolochenaz,Lac Léman,l,"130715"
"2021",TLM,"25232",2021/07/06,St-Prex,N_A,{5991B1D1-C23F-44D9-9D20-A763621CD752},Siedl,FRE,N_A,tolochenaz,46.497509500000000,6.482874700000000,Tolochenaz,Lac Léman,l,"21764"
"2012",TLM,"25249",2012/01/24,Epesses,N_A,{0036B361-A8D3-4046-BFF4-BAC9419CC3D5},Siedl,FRE,N_A,cully-plage,46.488886600000001,6.741396100000000,Bourg-en-Lavaux,Lac Léman,l,"170401"
"2017",TLM,"25253",2017/03/16,Clies,N_A,{C74CE7D7-F72E-40E4-B147-90FFE4AFF080},Siedl,FRE,N_A,le-port,46.452244999999998,6.855180000000000,La Tour-de-Peilz,Lac Léman,l,"8522"
"2017",TLM,"25253",2017/03/16,Clies,N_A,{C74CE7D7-F72E-40E4-B147-90FFE4AFF080},Siedl,FRE,N_A,ognonnaz-1,46.459941299999997,6.859134100000000,Vevey,Ognonnaz,r,"663897"
"2017",TLM,"25253",2017/03/16,Clies,N_A,{C74CE7D7-F72E-40E4-B147-90FFE4AFF080},Siedl,FRE,N_A,oyonne,46.456682000000001,6.852262000000000,La Tour-de-Peilz,Lac Léman,l,"341779"
"2009",GG25,"25264",2009/04/20,Corsier-sur-Vevey,N_A,{65A26210-E8E7-4C72-AFDE-9134A730892D},Siedl,FRE,N_A,arabie,46.462099000000002,6.834972000000000,Vevey,Lac Léman,l,"255178"
"2009",GG25,"25264",2009/04/20,Corsier-sur-Vevey,N_A,{65A26210-E8E7-4C72-AFDE-9134A730892D},Siedl,FRE,N_A,ognonnaz-1,46.459941299999997,6.859134100000000,Vevey,Ognonnaz,r,"295"
"2009",GG25,"25264",2009/04/20,Corsier-sur-Vevey,N_A,{65A26210-E8E7-4C72-AFDE-9134A730892D},Siedl,FRE,N_A,quai-maria-belgia,46.460155999999998,6.836718000000000,Vevey,Lac Léman,l,"236699"
"2009",GG25,"25264",2009/04/20,Corsier-sur-Vevey,N_A,{65A26210-E8E7-4C72-AFDE-9134A730892D},Siedl,FRE,N_A,veveyse,46.461022000000000,6.834983000000000,Vevey,Lac Léman,l,"238393"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,lacleman_vidy_santie,46.518317799999998,6.589607800000000,Lausanne,Lac Léman,l,"320766"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,parc-des-pierrettes,46.515214999999998,6.575531000000000,Saint-Sulpice (VD),Lac Léman,l,"927894"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,plage-de-dorigny,46.518169000000000,6.583319000000000,Saint-Sulpice (VD),Lac Léman,l,"533410"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,plage-de-st-sulpice,46.513264999999997,6.570977000000000,Saint-Sulpice (VD),Lac Léman,l,"1253898"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,preverenges,46.512689999999999,6.527657000000000,Préverenges,Lac Léman,l,"138914"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,preverenges-le-sout,46.508904899999997,6.534526300000000,Préverenges,Lac Léman,l,"518911"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,saint-sulpice,46.507807999999997,6.545344000000000,Saint-Sulpice (VD),Lac Léman,l,"1043026"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,tiger-duck-beach,46.518256000000001,6.582546000000000,Saint-Sulpice (VD),Lac Léman,l,"557847"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,vidy,46.514715500000001,6.598588400000000,Lausanne,Lac Léman,l,"60888"
"2015",TLM,"25266",2015/03/04,St-Sulpice VD,N_A,{754A47DC-760E-44A5-AB32-2FB90404550C},Siedl,FRE,N_A,vidy-ruines,46.516221000000002,6.596279000000000,Lausanne,Lac Léman,l,"143210"
"2022",TLM,"25274",2022/08/16,Morges,N_A,{5237615C-39DD-4CAB-8165-F031D1ACC73C},Siedl,FRE,N_A,boiron,46.491029699999999,6.480161800000000,Tolochenaz,Lac Léman,l,"7446"
"2022",TLM,"25274",2022/08/16,Morges,N_A,{5237615C-39DD-4CAB-8165-F031D1ACC73C},Siedl,FRE,N_A,la-morges,46.504063000000002,6.494099000000000,Morges,Lac Léman,l,"2039621"
"2022",TLM,"25274",2022/08/16,Morges,N_A,{5237615C-39DD-4CAB-8165-F031D1ACC73C},Siedl,FRE,N_A,preverenges,46.512689999999999,6.527657000000000,Préverenges,Lac Léman,l,"35442"
