slug,city,water_name,use,water,magnitude,hex minus,scaled
schmerikon-bahnhof-strand,Schmerikon,Zürichsee,recreation,l,53782,4613791,0.011656791562513343
schusspark-strand,Biel/Bienne,Schüss,recreation,r,220526,5845672,0.03772466193792604
schutzenmatte,Burgdorf,Emme,recreation,r,17035,5845672,0.0029141217639306483
seeflechsen,Glarus Nord,Walensee,recreation,l,68986,4495685,0.015344936311151693
seemuhlestrasse-strand,Walenstadt,Walensee,recreation,l,96678,3770497,0.025640651617014946
seez,Walenstadt,Seez,recreation,r,105329,5845672,0.01801828771781927
seez_spennwiesenbrucke,Walenstadt,Seez,recreation,r,104229,5845672,0.017830114313632375
sempachersee_sempach_tampec,Sempach,Sempachsee,recreation,l,152959,3745845,0.040834311083347015
sentiero-giro-del-golf-spiaggia,Ascona,Lago Maggiore,recreation,l,555532,2226325,0.24952870762355003
signalpain,Yverdon-les-Bains,Neuenburgersee,recreation,l,314565,3664382,0.08584394312601688
sihl_adliswil_oggi_fort,Adliswil,Sihl,recreation,r,45913,5845672,0.007854186824029812
sihl_leimbach_kruegerm,Zürich,Sihl,recreation,r,21642,5845672,0.0037022261940115697
sihl_menzingen_kucharska_magdalena,Menzingen,Sihl,recreation,r,100820,5845672,0.017246947827384087
sihl_zuerich_eggerskoehlingera,Zürich,Sihl,recreation,r,45654,5845672,0.007809880540680353
sihl_zuerich_eichenbergerd,Zürich,Sihl,recreation,r,5723,5845672,0.0009790149019650778
sihl_zuerich_scherfs,Zürich,Sihl,recreation,r,77105,5845672,0.013190100299845766
sihl_zurich_himmelhebern,Zürich,Sihl,recreation,r,65282,5845672,0.01116757833829883
sitter_gaiserwald_buehlerf,St. Gallen,Sitter,recreation,r,35305,5845672,0.006039510940743853
sitter_stgallen_jennya,St. Gallen,Sitter,recreation,r,223830,5845672,0.038289866417411035
sitter_stgallen_steinbrunnerf,St. Gallen,Sitter,recreation,r,26633,5845672,0.004556020248826825
spackmatt,Luterbach,Aare,recreation,r,345108,5845672,0.05903649742920917
spiaggia-parco-ciani,Lugano,Lago di Lugano,recreation,l,47231,3336432,0.014156140451835972
strandbeiz,Rapperswil-Jona,Zürichsee,recreation,l,175190,2075680,0.08440125645571572
strandboden-biel,Biel/Bienne,Bielersee,recreation,l,158927,4772691,0.03329924355044146
sundbach-strand,Beatenberg,Thunersee,recreation,l,10053,3263590,0.003080350166534399
thun-strandbad,Thun,Thunersee,recreation,l,134941,3471340,0.03887288482257572
thur_schoenenberg_schaera,Kradolf-Schönenberg,Thur,recreation,r,19286,5845672,0.003299192975589462
tiger-duck-beach,Saint-Sulpice (VD),Lac Léman,recreation,l,249970,3689451,0.0677526276944727
tolochenaz,Tolochenaz,Lac Léman,recreation,l,129268,3216862,0.04018450278563395
toss_winterthur-2,Winterthur,Töss,recreation,r,122605,5845672,0.020973636563939954
tschilljus,Salgesch,Rhône,recreation,r,125459,5845672,0.0214618610144394
unterdsee_ermatingen_brunkem,Ermatingen,Untersee,recreation,l,25761,3785158,0.006805792519096957
untertenzen,Quarten,Walensee,recreation,l,37938,2833591,0.01338866477201544
versoix,Versoix,Lac Léman,recreation,l,41157,3006979,0.013687159105534159
veveyse,Vevey,Lac Léman,recreation,l,33656,2567988,0.01310598024601361
via-brunari-spiaggia,Bellinzona,Ticino,recreation,r,163882,5845672,0.028034758022687553
via-mirasole-spiaggia,Bellinzona,Ticino,recreation,r,165590,5845672,0.028326939999370474
vidy,Lausanne,Lac Léman,recreation,l,285047,3017977,0.09444969262522544
vidy-ruines,Lausanne,Lac Léman,recreation,l,211915,3320371,0.06382268728404145
vierwaldstattersee_weggis_schoberls_1,Weggis,Vierwaldstättersee,recreation,l,25101,3362113,0.007465840678168759
vierwaldstattersee_weggis_schoberls_2,Weggis,Vierwaldstättersee,recreation,l,25101,3280856,0.007650747244011929
vierwaldstattersee_weggis_schoberls_3,Weggis,Vierwaldstättersee,recreation,l,48853,2653742,0.018409099302042174
villa-barton,Genève,Lac Léman,recreation,l,16965,2827411,0.006000188865361279
vira-gambarogno,Gambarogno,Lago Maggiore,recreation,l,4107,3130197,0.0013120579950718757
vira-spiaggia-left-of-river,Gambarogno,Lago Maggiore,recreation,l,4107,3230825,0.0012711923425131352
vorderrhein_disentis_schmidn,Disentis/Mustér,Vorderrhein,recreation,r,70359,5845672,0.012036084131986879
walensee_walenstadt_wysse,Walenstadt,Walensee,recreation,l,105329,3938688,0.026742153732410387
weissenau-neuhaus,Unterseen,Thunersee,recreation,l,566912,2997957,0.18909944338761364
wycheley,Brienz (BE),Brienzersee,recreation,l,24114,4453599,0.005414497353713256
zuerichsee_maennedorf_vanderkaadene,Männedorf,Zürichsee,recreation,l,5187,3276293,0.0015831917352935162
zuerichsee_richterswil_benkoem_2,Richterswil,Zürichsee,recreation,l,22044,2801569,0.007868448001816125
zuerichsee_staefa_hennm,Stäfa,Zürichsee,recreation,l,12064,3066486,0.0039341448159228515
zuerichsee_waedenswil_colomboc_1,Richterswil,Zürichsee,recreation,l,5149,3296244,0.0015620809624530222
zuerichsee_zurich_kullg,Zürich,Zürichsee,recreation,l,148544,2797906,0.053091133154580604
zugersee_immensee_guedesd,Meierskappel,Zugersee,recreation,l,2703,2542676,0.0010630532557038333
zugerseecholler_cham_blarerm,Zug,Zugersee,recreation,l,75990,2794749,0.02719027719483932
zurcher-strand,Zürich,Zürichsee,recreation,l,128946,4773918,0.027010518404379798
zurichsee-feldeggstr-banningersand,Zürich,Zürichsee,recreation,l,158603,3885644,0.040817686849335656
zurichsee_kusnachterhorn_thirkell-whitej,Küsnacht (ZH),Zürichsee,recreation,l,21321,2640566,0.008074405260084391
zurichsee_wollishofen_langendorfm,Zürich,Zürichsee,recreation,l,121542,3492973,0.034796146434570206
