loc_date,location,date,doy,water_name_slug,water,river_bassin,city,code,quantity,pcs/m,slug,Project
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G11,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G111,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G112,42,1.4,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G113,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G114,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G115,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G116,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G117,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G118,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G119,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G12,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G122,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G123,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G124,5,0.17,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G125,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G126,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G128,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G129,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G13,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G131,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G132,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G133,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G134,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G135,1,0.03,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G136,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G137,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G138,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G139,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G14,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G140,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G141,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G142,1,0.03,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G143,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G144,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G145,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G146,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G147,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G148,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G149,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G150,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G151,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G152,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G153,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G154,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G155,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G156,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G157,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G158,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G159,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G160,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G161,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G162,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G165,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G166,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G167,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G168,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G17,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G170,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G171,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G172,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G173,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G174,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G175,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G176,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G177,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G178,3,0.1,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G179,1,0.03,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G180,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G181,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G182,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G183,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G185,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G186,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G188,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G19,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G190,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G191,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G193,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G194,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G195,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G196,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G197,2,0.07,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G198,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G199,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G2,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G20,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G200,27,0.9,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G201,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G202,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G203,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G204,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G205,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G207,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G208,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G210,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G211,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G213,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G214,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G22,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G25,2,0.07,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G26,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G27,44,1.47,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G28,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G29,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G3,3,0.1,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G30,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G31,3,0.1,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G32,2,0.07,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G33,1,0.03,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G34,1,0.03,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G35,3,0.1,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G36,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G37,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G38,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G39,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G4,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G40,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G41,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G43,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G48,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G49,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G5,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G50,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G51,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G52,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G53,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G55,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G56,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G59,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G6,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G60,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G61,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G62,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G63,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G64,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G65,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G66,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G67,7,0.23,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G68,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G7,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G70,2,0.07,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G702,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G703,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G704,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G705,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G706,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G707,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G708,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G709,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G71,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G710,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G711,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G712,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G713,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G73,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G74,27,0.8999999999999999,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G8,0,0.0,tiger-duck-beach,Testing
"('tiger-duck-beach', '2021-10-07')",tiger-duck-beach,2021-10-07,280,lac-leman,l,rhone,Saint-Sulpice (VD),G84,0,0.0,tiger-duck-beach,Testing
